tweet_text,reaction_text,tweet_type,reaction_num
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",Not neccesarily.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",It turns out there was no distress call made. I'm almost certain this was a hi-jacking now.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",Unless they became rapidly unconcious,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","It looks like someone was flying it manually, all the way into the ground.",rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",Anyway. Have to wait and see now.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","For sure not, it was following exactly the same flight path as day before",rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","No, somebody had just initiated the descent, and might have been unconcious or dead just after that.",rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","If someone set the autopilot to fly it into the ground, the descent rate would have been constant.",rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","which seems to be the case.Constant descent, wind variations set aside..",rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","Yep, it's follow exactly the route going down, that seems to suggest unconscious pilots.",rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","What I'm saying is, I believe it was deliberately crashed. Being controlled all the way into the ground",rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","They're saying what I said, the crash was a deliberate act. Controlled flight all the way down.",rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",Or autopilot. But sure deliberately set.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",I don't think the autopilot was engaged.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",They're now saying the co-pilot deliberately crashed the plane.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",That's what they say.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",The data from the transponder made it obvious.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",Would be good to get the data from the Flight Data Recorder though.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",The transponder did not say anything. No sqwak 7700.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",It was obvious it was being manually controlled by the changes in descent rate. Also no,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",distress call. I thought it was hi-jacked and being flown by then. If it's true that the co-pilot did,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","crash it deliberately, the whole industry needs a shake-up.",rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",It only takes a moment to enter 7700 into the transponder. I've worked on these systems before.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","Autopilot was manually changed from 38,000 to 100 ft at 09:30:55 (Flightradar24 says)",rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",The autopilot wasn't set to 100 feet. It was flown manually. FlightRadar24 has made that up.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",Have you operated a flight mqnagement computer before? I used to test them. What FlightRadar24 is ahowing is changes made,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","the flight profile. That doesn't indicate that the autopilot was set to 100 feet. I've worked on these systems, tested them",rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",and have operated them in sumulators. Also on actual flights when I've been in the flight deck.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",Look at the time on each line. The altitudes are requested not achieved.,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","But that's the FMC, doesn't mean autopilot was engaged.",rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",what's the use of changing FMC if autopilot not engaged?,rumours,52
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",It changes the flight profile and cuts out the warnings and some of the protection.,rumours,52
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","This is so heartbreaking, as a Canadian to watch. As Canada prides itself as a nation that has strict gun laws.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","🙏A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",It's not Muslims that are doing this but terrorists. Please remember this. More hate more recruits.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",am i right in thinking canada has 'imported' more followers of islam than any other major country ? Shame.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",what complete rubbish. This is the 'religion of peace' at work yet again.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",learn how to spell immigrants before making stupid comments like that!!,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","It is true that Canada is more tolerant to other cultures, however, stuff like this is a rarity compared to the US",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",We don't see a lot of fanatics trying to shoot up our Parliament Buildings as they do here in DC.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",A sad day for your gorgeous country but it needs to wake up to the major problems we're gonna get from islam,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",These 'fanatics! are doing what the quran tells them to do to the non believer. We need to wake up quickly.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",better get used to this because it'll be happening worldwide,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","I don't disagree. But its the same down here in the US, with the Christian Fanatics and the nonexistant gun laws",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",There are always going to be fanatics and the lunatics that carry out the worst possible scenarios.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",We can't blame an entire religion for a group of people that are insane.Not all Muslims are evil.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Religion as a whole has a lot to answer for if you ask me. I'm so glad i wasn't brainwashed as a child,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Nor are all Christians the Westbro Baptists either.People choose to interpret religious teachings in their own way,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",I don't believe a word of it. Religion is legalised brainwashing. Islam is just incompatable in the west,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Not all religion is bad. Belief is a personal thing. However you see it Its the fanatics that make it look bad.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",go there or any other country and you'll find peaceful moderate Muslims as well! Way more of them!,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",We need to stop brainwashing children and let them come to their own conclusion on the matter of religion,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Which is why open dialog is important. That is what I have with my children.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",look I'm not saying Islamism or any radical ideology of any religion is right but saying every Muslim is,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",bad ain't either. Islamophobia is just as bad as radical Islamism and doesn't help in solving this,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Sounds like they have a fab mum.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Hahaha .. i trry!,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Keep em safe sweety. From what i here DC is quite a dangerous city in places as are many US cities.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","no it's not!! It's pointless having this discussion really, what you're doing is being a fascist dick and",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",I'm not having none of it! Islam is a religion just like any other and there will always be people who,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Many Thanks!,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",don't understand what it is really about and they'll  abuse it and that's it! Stop spreading islamophobia,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",are you fucking kidding me,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","Russia Ukraine? Any Muslim motivation you can see there? No, point invalid. Good bye",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","Again terrorists. Not Muslims. Muslims don't shoot at people, terrorists do.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Have a flick through some of the more aggresive bits of the quran Niall. Their incompatable,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","how am I happy, are you even listening to what I'm saying!! I am completely against Islamism",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",and I'm against any form of terrorism as well as it's not confirmed that this was an Islamist attack,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","Nduna_lux, You Sound Like Hitler.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",could have been anyone really,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",I just think there are millions of Muslims. You can't label them all. But that's my opinion.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",What they are doing is completely against the Koran in any case. not the made up one.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Again there are different versions. You should see the iranian one.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Point is these guys are radicalised. different from the law abiding Muslims.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",I just think it's important to differentiate.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","It's official, you're an idiot. Education is a wonderful thing.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","In humanity. No religion preaches hate, and you ought to know that but you prefer to be ignorant.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",read exodus 22:20. Then shut up,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","There are lunatics in every culture, every ethnicity. There are also innocent people in every culture as well.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","Your tweets are offensive to those who are true to their faith, &amp; true to the peacefulness of society, as all are",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","These people are insane. U buy the fact that they are religion based, they are not. No religous person murders.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Ppl  that believe like u are the reason I will hide with my innocent wife in our apartment in fear of retaliation,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",how am I an extremist please? I'm not even a religious person?,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","Hey George, George Bush, is that you?",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",You already don't.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",I was going to let her know the shooter was a Canadian drug addict but it looks like she deleted her account..,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",", Christian fanatics did not beheading child. No order in Bible to fight infidel and force other to submit.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","No Christan Fanatics don't behead,they do bomb women's health clinics and spread racism in the name of Christ",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",", And you know that's not Christian teaching, that's politic issue. Islam terrorist issue is about pure teaching of Islam.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Interesting. But no. Most of the Christian Fanatics use Christ as their excuse to spread Racism and Hate.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",", The reason they kill because other has diff religion. Christian fanatic may blow cause of revenge and hatred, not of relig",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Gay Marriage?Goes against the bible. Abortion? Goes against the Bible.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Do you live here in the US? To see the lvl of hatred spewed all in the name of religion?Murders or bombing of clinics?,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",", yes,it against bible&amp; it does not make they kill and behead people, right?",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Because you think someone goes against the bible? Muslim Fanatics just have a different way of getting their point across.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",It makes them kill. Murder is murder. Whether or not you take a person's head off in the process.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Fanatical Christians justify killing someone the same way a Fanatical Muslim does. It goes against their religion.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",oh well some people don't deserve to know the truth,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",", not true, no teaching to kill infidel in Christian.The act of ISIS told by their quran.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",Bombing an Abortion clinic in the Jesus and the Almighty God isn't the same?Both have a book of teachings.,rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",", when he bombing it, its not led by Jesus'teaching for sure, but ISIS is led by literal teaching of Qur'an.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X","I get what your are saying, however, both cases religion is the root of the issue, the issue being murder.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",", You take higher level view, which not objectively explained the real root cause.Actually that's total diff case.",rumours,72
"A gunman is killed after shooting at war memorial and Canadian parliament in Ottawa, media reports say http://t.co/sj9jOKOw2X",My point is all organized religions have their own brand of Fanatics. Murder in the name of religion is never good.,rumours,72
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,here's a picture of him found on an ISIS media,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Anyone who is suspected of ties with ISIS should be deported. Stop the political correctness!! Enough is enough!!,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,How can you deport them when they ARE  canadian??? Deport them where?,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"Daryl, Did they get him ?",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,He was killed at the Parliament.,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Yes he was shot dead...,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Good ! Do they know if he acted alone ?,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Not sure ..... Still Fluid Situation,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"I guess at this point that makes sense. Thank you for the info, I appreciate it.",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Thank you for the info !,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,I think you are implying that this person is of Arabic background.. That's kinda prejudice don't u think?,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"Michael Zehaf-Bibeau's name is Ukranian-French, not middle-eastern. Bibeau is a French surname.",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"Jonathan, that photo is fake, put up be trolls and fearmongers. NO photo has been released by police yet. Get a clue!",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,CBS &amp; Dailymail conf his name.,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,They're not Canadians who were born here. They do not deserve to be Canadian. Back where they/their family came from.,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"Nope, not prejudiced just a fact. Sorry if that FACT bothers you!!",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"Actually, you are wrong. They ARE born here. And they ARE bred here. So they ARE canadian just like you and me!",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Nope. They don't deserve that right. I can't believe you stand behind these people. Are you for real??  Very sad!!,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"nope doesn't bother me any. Just wanted to confirm your ignorance, and I did. Thanks!",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"+ even if they were not born here, they hold a cdn citizenship so they're canadian. There's not 2 class of citizens.",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Did that soldier deserve to die!!?? Whose rights are you for?? Hope your friends and family know where you stand.,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Glad you think my loyalty to my country and peaceful citizens is ignorance. You're a loser!!,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,who cares what they hold. They don't deserve to hold it and should be stripped of it. WOW,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"I don't stand behind them, but i don't believe in 2 types of citizens. if you are cdn you are cdn.",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,you will face they canadian law like any citizen if you commit a crime period,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Sorry. Not if you're a terrorist!!! Unbelievable!!!,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,That's a Joke !!!!,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"I disagree on this. So when You commit a crime, should i strip you of your citizenship?",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,You are so ridiculous. Just listen to yourself!!,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,he was a Canadian citizen dumbshit. What's your definition of being Canadian???,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Of course that soldier did not deserve to die. They same way someone killed in a robbery does not deserve to die.,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Not being a terrorist you dumb fuck!!! Glad you stand behind these people!! What about the soldier that died? Is that a joke?,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Not the same thing at all. You're quite ignorant!!!,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Me being ridiculous is your opinion. I just don't agree with your opinion. A candian is Canadian not matter what.,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,And that's your bleeding heart opinion. Good bye!!!,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"wow u seriously need to learn to read and stop jumping topics. I grieve for the fallen solider and his family, but your poor..",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"Sure, of course i'm ignorant. The fact is there're laws, u commit a crime, u are punished. not striped of ur ctzship",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"choice of words like ""deport them"" is the issue here. The gunman was a Canadian, how do you deport someone who is from here??",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,city,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"judging from his responses, i think he has a hard time comprehending what he reads. Forgive him.",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,oh I get it your definition of being Canadian is one that doesn't include people of mid-east descent THATSPREJUDICE,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,I seriously don't get that shortcut.  I say he can't deport them and all of a sudden I'm a behind criminals...,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,I sincerely hope that is NOT  his definition of being Canadian.,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,something tells me he's an idiot and that something are his tweets lol,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,First of all you idiot I'm a female. Second maybe you will read yours and ask yourself how Canadian you really are,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,My definition of being Canadian is to love this country and it's citizens. Very sad yours is NOT!!,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Robbing a bank and being a terrorist are two totally separate things.,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,You're an ignorant asshole. I have no problem with comprehension!!,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,lol who taught you English in school?? They need to be fired. One of the dumbest ppl I've seen on twitter hahaha,rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"oh and you definitely aren't a ""good dude"".",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"I think you are slightly demented, just slightly. You hop topics faster than you hop dicks. So have a bad day and FUCK YOU",rumours,55
CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,"Killing someone no matter ur intentions behind the killing is the same to me.  U commit a crime, u face the law.",rumours,55
